no,Ex,Ag,Co,Ne,Op
405,-0.508797364,0.05651724,0.268675342,-0.453335294,-0.784535896
406,-0.723189841,0.316538942,0.040421739,0.324843105,-0.519575773
407,-0.08001241,0.316538942,-1.329099876,-0.453335294,-0.25461565
408,0.777557497,-1.243591269,-0.416085466,0.065450305,0.275304596
409,0.56316502,0.316538942,2.094704162,0.843628705,1.335145088
410,-0.08001241,-0.463526163,0.040421739,-0.193942495,0.275304596
411,0.56316502,2.656734258,1.409943355,-1.231513694,-1.314456142
412,-2.009544703,-0.723547865,-0.416085466,-2.009692093,-0.784535896
413,-0.723189841,0.576560644,0.95343615,0.324843105,0.805224842
414,0.348772543,-1.243591269,-0.416085466,0.324843105,0.805224842
415,-0.08001241,-0.203504462,-0.416085466,-0.193942495,-0.25461565
416,0.991949974,0.576560644,0.496928944,-0.193942495,1.335145088
417,2.492697312,1.616647451,2.322957765,-0.712728094,0.540264719
418,-0.508797364,1.096604047,0.95343615,-0.193942495,0.540264719
419,0.56316502,0.836582346,1.409943355,-0.712728094,0.540264719
420,0.777557497,-0.463526163,-0.644339068,0.584235905,-0.25461565
421,0.348772543,0.836582346,1.181689752,-0.972120894,1.070184965
422,0.777557497,0.576560644,2.322957765,-2.009692093,0.805224842
423,1.420734928,1.356625749,0.040421739,0.065450305,0.805224842
424,-0.294404887,0.05651724,0.95343615,0.065450305,0.805224842
425,0.134380066,0.316538942,1.86645056,-1.231513694,1.070184965
426,-1.151974795,0.316538942,-2.013860683,0.324843105,-1.579416265
427,-0.508797364,2.656734258,-0.872592671,-0.193942495,1.865065335
428,0.56316502,0.05651724,-0.187831863,0.324843105,-0.25461565
429,0.56316502,-0.463526163,0.725182547,0.324843105,-1.579416265
430,0.134380066,0.836582346,1.181689752,1.362414304,-0.25461565
431,-0.723189841,-0.203504462,-1.329099876,0.843628705,-0.784535896
432,1.420734928,-0.463526163,1.638196957,-0.712728094,-0.25461565
433,0.348772543,0.836582346,0.040421739,0.843628705,-0.784535896
434,0.134380066,0.05651724,-0.187831863,0.324843105,-0.25461565
435,-0.937582318,-0.723547865,0.268675342,0.584235905,-0.784535896
436,0.348772543,0.836582346,-0.644339068,-2.269084893,-1.314456142
437,2.278304836,-0.983569567,0.95343615,1.881199904,1.865065335
438,-0.508797364,-0.983569567,-1.329099876,-0.453335294,-0.25461565
439,-0.508797364,-0.723547865,-0.872592671,0.843628705,-0.784535896
440,-1.151974795,-1.50361297,-1.329099876,0.324843105,0.805224842
441,-1.151974795,-0.723547865,-1.785607081,1.881199904,0.805224842
442,0.134380066,0.316538942,0.725182547,-0.712728094,0.540264719
443,-1.366367272,-0.203504462,0.040421739,1.621807104,0.805224842
444,-0.294404887,-0.463526163,0.040421739,-0.193942495,-0.519575773
445,-0.937582318,0.05651724,0.040421739,0.065450305,0.540264719
446,-0.723189841,0.316538942,0.95343615,-2.009692093,-2.109336511
447,-0.937582318,0.576560644,0.040421739,-0.193942495,-0.784535896
448,-0.08001241,-0.463526163,0.040421739,0.065450305,-0.519575773
449,1.420734928,1.356625749,2.094704162,-0.193942495,-0.25461565
450,-0.508797364,-0.463526163,0.040421739,1.103021504,-0.784535896
451,0.348772543,0.576560644,0.496928944,0.843628705,0.805224842
452,0.348772543,0.05651724,-0.187831863,-0.193942495,0.010344473
453,-0.937582318,0.576560644,0.268675342,-0.193942495,0.275304596
454,0.134380066,-0.203504462,-0.187831863,-0.193942495,-0.25461565
455,0.991949974,-0.203504462,-0.872592671,-0.712728094,0.010344473
456,0.777557497,-0.203504462,0.95343615,-0.972120894,0.010344473
457,-0.937582318,-0.203504462,-0.644339068,-0.193942495,-0.519575773
458,-0.08001241,-0.983569567,-1.100846273,1.621807104,-1.049496019
459,0.777557497,1.356625749,0.496928944,1.362414304,0.805224842
460,0.991949974,-0.203504462,1.181689752,-1.490906494,1.600105212
461,0.348772543,0.05651724,0.268675342,-0.972120894,0.540264719
462,-0.294404887,-0.203504462,-0.416085466,0.324843105,-0.25461565
463,0.348772543,0.576560644,0.496928944,0.065450305,0.275304596
464,-2.438329656,-3.583786585,-2.242114286,-0.453335294,-3.434137126
465,0.777557497,0.836582346,0.496928944,-0.712728094,-0.25461565
466,0.777557497,0.576560644,-0.416085466,0.065450305,0.010344473
467,0.56316502,0.05651724,-1.329099876,0.065450305,0.540264719
468,-0.723189841,0.316538942,1.86645056,-0.453335294,0.275304596
469,-1.366367272,-0.203504462,0.496928944,-0.453335294,0.010344473
470,0.777557497,0.316538942,0.95343615,-0.712728094,1.070184965
471,-0.08001241,-0.203504462,0.040421739,-0.193942495,-0.25461565
472,-0.508797364,0.576560644,1.86645056,0.324843105,-0.519575773
473,0.777557497,0.576560644,0.040421739,0.584235905,0.805224842
474,-0.294404887,-0.463526163,-0.416085466,-0.193942495,-0.519575773
475,-0.08001241,1.356625749,-0.187831863,-0.453335294,0.275304596
476,1.635127405,-0.203504462,-0.187831863,-0.712728094,-0.784535896
477,0.56316502,1.096604047,0.95343615,-0.453335294,0.275304596
478,-0.08001241,-0.463526163,0.725182547,-0.193942495,-0.25461565
479,-0.937582318,-0.983569567,-0.644339068,-0.712728094,0.010344473
480,-0.294404887,-0.463526163,-0.872592671,-0.453335294,-1.049496019
481,-0.508797364,-0.203504462,0.268675342,-0.453335294,-0.519575773
482,0.348772543,0.576560644,0.040421739,0.324843105,0.275304596
483,0.134380066,-0.463526163,-0.644339068,-0.193942495,0.275304596
484,0.134380066,0.576560644,0.040421739,-0.453335294,-0.784535896
485,0.134380066,0.316538942,0.268675342,-0.972120894,0.010344473
486,0.991949974,-0.723547865,-0.416085466,-1.750299293,0.540264719
487,-0.294404887,-0.203504462,-0.416085466,-0.193942495,-0.25461565
488,1.849519882,1.096604047,1.181689752,1.881199904,2.659945704
489,0.134380066,0.05651724,-0.872592671,0.584235905,-0.25461565
490,0.777557497,-0.463526163,0.725182547,-0.972120894,0.805224842
491,1.849519882,1.616647451,-0.644339068,1.103021504,0.805224842
492,-0.723189841,0.316538942,0.725182547,-0.712728094,-0.784535896
493,-1.151974795,0.05651724,-1.329099876,0.065450305,-0.784535896
494,0.991949974,0.05651724,-0.187831863,0.584235905,0.275304596
495,0.134380066,-0.203504462,0.496928944,-0.453335294,0.010344473
496,-0.723189841,-0.463526163,-0.416085466,-0.193942495,-0.784535896
497,-0.294404887,-0.203504462,2.322957765,0.584235905,1.070184965
498,0.991949974,2.136690854,1.86645056,-2.787870493,1.335145088
499,2.063912359,0.576560644,1.409943355,-0.453335294,1.335145088
500,-1.151974795,0.576560644,-1.329099876,-1.490906494,0.805224842
501,0.991949974,0.576560644,0.496928944,0.065450305,0.275304596
502,-1.580759749,-3.583786585,0.496928944,-2.009692093,-3.434137126
503,-1.151974795,1.356625749,1.409943355,0.065450305,-0.25461565
504,-0.08001241,-0.723547865,0.268675342,0.065450305,0.010344473
505,0.56316502,-0.203504462,1.181689752,-0.972120894,0.010344473
506,-0.294404887,-0.463526163,-1.100846273,-0.453335294,-0.519575773
507,1.206342451,-2.023656374,-0.416085466,0.065450305,-0.25461565
508,1.635127405,0.576560644,0.040421739,-0.453335294,1.865065335
509,-0.294404887,1.616647451,1.86645056,0.584235905,-0.519575773
510,1.206342451,-0.463526163,0.95343615,-0.712728094,1.865065335
511,-0.08001241,-1.243591269,-0.187831863,-0.712728094,-0.519575773
512,0.134380066,-0.203504462,-0.872592671,-0.193942495,0.540264719
513,-0.723189841,0.576560644,0.268675342,-0.453335294,1.335145088
514,1.420734928,1.096604047,0.496928944,-0.712728094,0.010344473
515,-2.009544703,0.05651724,0.040421739,-1.750299293,-1.579416265
516,0.56316502,-0.203504462,-0.416085466,-0.193942495,0.010344473
517,-1.151974795,-0.203504462,0.040421739,0.065450305,0.275304596
518,-0.508797364,-0.983569567,-0.872592671,1.621807104,0.010344473
519,-0.723189841,-1.50361297,0.268675342,-0.453335294,-1.314456142
520,0.991949974,0.05651724,-0.187831863,-0.972120894,0.275304596
521,0.134380066,-0.723547865,-0.416085466,-0.453335294,-0.519575773
522,-0.508797364,0.05651724,0.268675342,-0.193942495,0.010344473
523,0.56316502,1.616647451,-1.100846273,-1.231513694,0.540264719
524,0.777557497,0.05651724,0.040421739,-0.712728094,0.275304596
525,0.991949974,0.05651724,0.040421739,-0.453335294,-0.519575773
526,0.348772543,1.096604047,1.409943355,-0.193942495,-0.25461565
527,-0.08001241,0.576560644,0.95343615,-0.972120894,0.540264719
528,-1.151974795,-0.203504462,-0.416085466,0.843628705,0.540264719
529,-0.508797364,-0.203504462,0.496928944,-0.453335294,-0.25461565
530,2.063912359,0.836582346,1.86645056,-2.269084893,2.659945704
531,0.348772543,0.576560644,0.040421739,0.065450305,0.275304596
532,-1.366367272,1.616647451,0.496928944,-0.453335294,0.540264719
533,0.991949974,-0.463526163,-1.329099876,1.881199904,0.805224842
534,-0.937582318,-0.723547865,-1.100846273,-0.712728094,-0.519575773
535,-0.08001241,0.576560644,0.725182547,-0.453335294,1.070184965
536,1.635127405,0.836582346,1.638196957,-1.750299293,1.865065335
537,-0.08001241,0.316538942,-0.187831863,0.324843105,-0.25461565
538,0.134380066,-0.203504462,-0.416085466,1.103021504,-0.25461565
539,1.206342451,0.576560644,-1.100846273,-0.453335294,-1.314456142
540,0.56316502,0.836582346,-0.416085466,1.103021504,-0.25461565
541,0.134380066,-0.463526163,1.181689752,-1.750299293,0.540264719
542,0.991949974,-1.50361297,1.409943355,-0.193942495,0.275304596
543,-0.08001241,0.05651724,0.268675342,0.324843105,0.540264719
544,-0.294404887,-2.283678076,-1.557353478,0.324843105,-1.049496019
545,-0.08001241,-0.723547865,-0.644339068,0.065450305,0.010344473
546,-0.937582318,1.096604047,0.268675342,0.843628705,0.805224842
547,-0.294404887,-0.203504462,-0.187831863,1.103021504,0.010344473
548,0.134380066,0.05651724,-0.187831863,-0.193942495,-0.25461565
549,0.56316502,-0.203504462,0.040421739,-0.453335294,-1.049496019
550,0.348772543,0.576560644,1.181689752,-3.047263293,0.275304596
551,0.134380066,-0.203504462,1.86645056,-1.231513694,0.540264719
552,0.56316502,1.096604047,1.181689752,0.324843105,0.275304596
553,1.635127405,-0.203504462,-0.644339068,1.362414304,-0.784535896
554,1.849519882,0.316538942,0.040421739,-0.193942495,1.070184965
555,-0.508797364,-0.463526163,0.95343615,1.103021504,-1.049496019
556,-1.151974795,-1.50361297,-0.187831863,0.584235905,0.275304596
557,2.707089789,1.096604047,2.322957765,-3.306656092,2.924905827
558,0.134380066,-0.463526163,0.725182547,1.621807104,-0.519575773
559,-2.438329656,-1.763634672,-2.470367888,1.881199904,-2.109336511
560,-0.08001241,-0.203504462,-0.416085466,0.065450305,0.275304596
561,0.134380066,-0.203504462,-0.644339068,-0.193942495,-0.25461565
562,0.348772543,-0.203504462,2.322957765,-1.231513694,0.540264719
563,-1.580759749,-0.463526163,0.95343615,1.621807104,-0.25461565
564,-0.08001241,1.096604047,0.268675342,-1.490906494,1.335145088
565,-1.795152226,0.836582346,-0.644339068,1.881199904,-2.109336511
566,0.348772543,-0.203504462,1.181689752,1.621807104,-0.784535896
567,-0.508797364,-0.203504462,-0.187831863,0.065450305,0.010344473
568,0.777557497,0.576560644,-0.644339068,-0.193942495,-0.519575773
569,-0.08001241,-0.203504462,-1.100846273,0.843628705,0.805224842
570,-0.508797364,1.616647451,0.040421739,-0.972120894,0.275304596
571,0.56316502,-0.723547865,0.95343615,-0.193942495,0.540264719
572,0.348772543,0.836582346,0.268675342,-0.453335294,0.805224842
573,0.991949974,-0.463526163,-0.416085466,0.065450305,-0.25461565
574,0.56316502,-0.463526163,0.040421739,0.324843105,-0.25461565
575,-1.151974795,0.836582346,-2.242114286,1.103021504,-2.90421688
576,-2.438329656,-0.723547865,0.95343615,0.584235905,-0.25461565
577,-0.08001241,-0.203504462,0.040421739,-0.193942495,0.275304596
578,0.991949974,0.05651724,0.040421739,-0.193942495,0.010344473
579,-1.151974795,1.356625749,1.181689752,-1.490906494,-0.784535896
580,0.56316502,1.616647451,-0.416085466,-1.231513694,1.865065335
581,-2.438329656,-0.723547865,-0.644339068,-0.193942495,-0.519575773
582,0.348772543,0.316538942,-2.470367888,2.918771103,-0.25461565
583,0.348772543,0.316538942,-0.872592671,0.324843105,-0.25461565
584,-1.151974795,-1.763634672,0.95343615,-0.453335294,-1.049496019
585,-0.508797364,-0.983569567,1.86645056,0.065450305,2.130025458
586,-0.08001241,0.316538942,0.95343615,-0.453335294,-0.519575773
587,-2.009544703,-2.803721479,-1.785607081,2.140592704,-0.519575773
588,-0.08001241,1.096604047,1.409943355,0.065450305,-0.25461565
589,1.206342451,0.316538942,0.725182547,0.065450305,-0.25461565
590,-0.937582318,0.05651724,1.409943355,-0.193942495,0.540264719
591,-1.795152226,0.316538942,-1.100846273,2.140592704,0.275304596
592,-1.795152226,1.096604047,-1.785607081,1.362414304,-1.579416265
593,-0.294404887,-0.203504462,1.638196957,0.843628705,1.070184965
594,-0.08001241,0.576560644,-0.644339068,-0.193942495,0.805224842
595,-2.438329656,0.316538942,0.268675342,0.065450305,1.070184965
596,-0.08001241,-0.203504462,0.496928944,0.065450305,0.010344473
597,-1.580759749,0.316538942,0.725182547,-0.712728094,0.010344473
598,-0.937582318,-0.203504462,0.268675342,-0.193942495,-0.25461565
599,-2.223937179,-0.463526163,2.094704162,0.065450305,-0.25461565
600,-1.151974795,-2.023656374,0.95343615,-0.712728094,-1.579416265
601,1.635127405,0.316538942,-1.100846273,0.843628705,-0.25461565
602,-0.294404887,-0.203504462,-0.187831863,-0.453335294,-0.25461565
603,0.991949974,-0.983569567,0.268675342,0.324843105,0.805224842
604,0.56316502,-0.203504462,0.268675342,0.065450305,0.010344473
605,-0.294404887,0.576560644,-0.416085466,0.324843105,-0.25461565
606,0.134380066,-0.203504462,-0.644339068,-0.193942495,-0.25461565
607,0.777557497,1.356625749,0.725182547,-0.972120894,0.540264719
608,-0.723189841,1.096604047,0.95343615,0.324843105,0.275304596
609,0.991949974,0.316538942,-0.187831863,-0.712728094,0.805224842
610,-0.294404887,-0.203504462,-0.416085466,0.065450305,-0.25461565
611,0.134380066,-0.983569567,-0.416085466,-0.193942495,-0.25461565
612,-0.508797364,-0.983569567,0.496928944,0.584235905,0.275304596
613,-0.294404887,-0.983569567,-0.872592671,0.065450305,-0.519575773
614,-0.294404887,0.316538942,-0.644339068,-0.972120894,0.540264719
615,-0.294404887,-0.983569567,0.268675342,-0.453335294,-0.25461565
616,0.134380066,-0.463526163,0.268675342,-0.453335294,-0.519575773
617,0.56316502,0.576560644,0.268675342,-0.193942495,0.010344473
618,-1.151974795,0.576560644,1.86645056,1.881199904,2.130025458
619,-1.366367272,-1.50361297,1.409943355,-1.750299293,-2.109336511
620,0.134380066,0.05651724,-0.416085466,0.065450305,-0.25461565
621,0.991949974,1.096604047,2.094704162,-0.453335294,0.805224842
622,-1.795152226,-0.463526163,-1.557353478,-0.193942495,-0.519575773
623,-2.009544703,0.05651724,-1.557353478,-3.306656092,0.540264719
624,-0.08001241,-0.463526163,0.496928944,0.065450305,-0.25461565
625,1.420734928,1.356625749,2.322957765,-0.193942495,1.600105212
626,0.348772543,-1.243591269,-0.187831863,-0.453335294,0.275304596
627,0.134380066,0.836582346,0.95343615,-0.193942495,0.010344473
628,-2.223937179,-0.203504462,-1.100846273,1.881199904,-1.314456142
629,-0.937582318,0.05651724,-0.644339068,1.881199904,0.275304596
630,-1.580759749,-1.243591269,-1.785607081,0.843628705,0.275304596
631,-0.08001241,0.05651724,0.040421739,-0.453335294,0.275304596
632,-0.937582318,-1.243591269,0.95343615,0.584235905,1.335145088
633,0.134380066,-0.723547865,-0.416085466,-0.193942495,-0.519575773
634,-1.366367272,-3.583786585,2.322957765,-2.009692093,-3.434137126
635,-2.223937179,-0.983569567,0.725182547,0.584235905,-0.784535896
636,-1.151974795,-2.023656374,1.409943355,-2.009692093,-2.374296634
637,0.56316502,-0.203504462,-1.100846273,0.065450305,0.010344473
638,-1.151974795,0.836582346,0.496928944,0.324843105,-0.25461565
639,-0.508797364,-0.203504462,0.496928944,0.324843105,1.600105212
640,-1.580759749,-1.243591269,-1.785607081,1.103021504,-1.314456142
641,0.777557497,-0.203504462,-0.416085466,0.584235905,-0.784535896
642,-0.294404887,-0.203504462,0.496928944,1.103021504,1.070184965
643,-0.508797364,-1.243591269,-0.187831863,-0.193942495,-0.784535896
644,0.348772543,-0.463526163,-0.644339068,0.065450305,-0.519575773
645,0.134380066,-0.463526163,1.409943355,0.324843105,1.335145088
646,-0.08001241,0.316538942,-0.644339068,-0.193942495,-0.25461565
647,-0.08001241,0.316538942,-0.187831863,-0.972120894,-0.519575773
648,-0.723189841,0.316538942,-0.416085466,0.843628705,1.865065335
649,1.206342451,0.836582346,1.638196957,-1.490906494,0.805224842
650,-0.294404887,-0.463526163,-0.644339068,-0.193942495,-0.25461565
651,0.134380066,0.316538942,0.268675342,0.324843105,1.070184965
652,2.707089789,2.656734258,-1.100846273,-3.306656092,2.130025458
653,-0.08001241,0.05651724,-0.187831863,0.324843105,0.540264719
654,-0.508797364,-1.243591269,0.040421739,-0.453335294,-0.25461565
655,0.134380066,-0.463526163,0.040421739,0.065450305,1.070184965
656,-0.294404887,-0.463526163,-1.100846273,0.584235905,-0.784535896
657,0.348772543,0.836582346,0.725182547,0.065450305,-0.25461565
658,0.777557497,1.616647451,1.181689752,-1.490906494,0.275304596
659,0.134380066,-0.983569567,-0.416085466,-0.193942495,-0.519575773
660,-0.08001241,-0.203504462,1.409943355,0.324843105,0.010344473
661,0.134380066,-1.50361297,0.725182547,-0.712728094,0.010344473
662,-0.508797364,-0.723547865,-1.100846273,0.324843105,-1.579416265
663,0.56316502,-0.983569567,0.040421739,0.843628705,0.275304596
664,-0.08001241,-0.983569567,-0.644339068,-0.712728094,-0.25461565
665,-0.937582318,-1.50361297,-0.644339068,0.584235905,-1.049496019
666,-1.580759749,-0.463526163,-0.187831863,1.103021504,-0.784535896
667,0.134380066,-0.463526163,-0.187831863,-0.193942495,0.010344473
668,-1.151974795,-0.463526163,-1.100846273,0.324843105,-0.25461565
669,0.991949974,1.356625749,1.409943355,-1.231513694,0.275304596
670,0.134380066,-0.203504462,-0.187831863,-0.193942495,0.010344473
671,1.635127405,-0.983569567,-1.100846273,0.843628705,1.335145088
672,0.348772543,-0.983569567,-0.416085466,-0.193942495,-0.25461565
673,-0.723189841,0.316538942,-1.557353478,1.103021504,-0.519575773
674,-1.580759749,0.05651724,-2.242114286,2.659378303,-0.519575773
675,-0.508797364,0.836582346,0.268675342,0.843628705,1.070184965
676,-0.723189841,0.316538942,-0.872592671,0.324843105,0.010344473
677,1.206342451,-0.203504462,0.95343615,0.584235905,1.335145088
678,-0.723189841,1.096604047,0.725182547,-0.453335294,0.010344473
679,0.991949974,-0.203504462,0.496928944,0.065450305,0.805224842
680,-2.438329656,-0.463526163,0.95343615,1.362414304,1.335145088
681,0.134380066,-0.723547865,-0.416085466,0.065450305,-0.519575773
682,1.635127405,1.616647451,0.040421739,-1.750299293,0.540264719
683,-0.294404887,-0.463526163,-0.416085466,1.103021504,-0.25461565
684,0.134380066,1.096604047,-0.187831863,-0.453335294,1.600105212
685,-1.151974795,-0.463526163,-0.187831863,-0.972120894,1.070184965
